ID;Nome da Loja;Cidade;UF;Endereço;CEP;Telefone;Tipo de Cadastro;Latitude;Longitude
"5727E2ECEF000027";"Loja Icó/CE";"1565 Centro";"CE";"Avenida Nogueira Acioly, 1565 Centro - CE, 63430-000";"63430-000";"10517";"Loja";"-6,4045302";"-38,8618612"
"5727E2ECEF000028";"Loja Iguatu/CE - Centro";"409 Centro";"CE";"Rua Monsenhor Coelho, 409 Centro - CE, 63500-000";"63500-000";"10517";"Loja";"-6,358452799999999";"-39,2944065"
"5727E2ECEF000029";"Loja Iguatu/CE - Rodoviária";"689 Centro";"CE";"Rua Prof. João Coelho, 689 Centro  - CE, 63500-005";"63500-005";"10517";"Loja";"-6,3635997";"-39,3027458"
"5727E2ECEF00002A";"Loja Ipú/CE";"307 Centro";"CE";"R. Padre Mororó, 307 Centro - CE, 62250-000";"62250-000";"10517";"Loja";"-4,3233752";"-40,708775700000004"
"5727E2ECEF00002B";"Loja Iracema/CE";"83 Centro";"CE";"Rua Ângelo Paz, 83 Centro - CE, 62980-000";"62980-000";"10517";"Loja";"-5,8128842";"-38,3044016"
"5727E2ECEF00002C";"Loja Itapajé/CE";"1337 Centro";"CE";"Rua Major Barreto, 1337 Centro - CE, 62600-000";"62600-000";"10517";"Loja";"-3,6868671";"-39,5832923"
"5727E2ECEF00002D";"Loja Itapipoca/CE";"2835 Centro";"CE";"Rua Eubia Barroso, 2835 Centro - CE, 62500-001";"62500-001";"10517";"Loja";"-3,4996126999999997";"-39,5800238"
"5727E2ECEF00002E";"Loja Jaguaretama/CE";"459 Centro";"CE";"Rua Tristão Gonçalves, 459 Centro - CE, 63480-000";"63480-000";"10517";"Loja";"-5,6135722999999995";"-38,763422899999995"
"5727E2ECEF00002F";"Loja Paraipaba/CE";"164 Centro";"CE";"Avenida Maria Moreira, 164 Centro - CE, 62685-000";"62685-000";"10517";"Loja";"-3,4360733";"-39,1479101"
"5727E2ECEF000030";"Loja Jaguaribe/CE";"707 Centro";"CE";"Rua Savino Barreira, 707 Centro - CE, 63475-000";"63475-000";"10517";"Loja";"-5,8881757";"-38,6219835"
"5727E2ECEF000031";"Loja João Pessoa/PB - Mangabeira";"220 Mangabeira";"PB";"Rua Josefa Taveira, 220 Mangabeira - PB, 58055-000";"58055-000";"10517";"Loja";"-7,164048399999999";"-34,8385955"
"5727E2ECEF000032";"Loja João Pessoa/PB - Manaira";"154 Manaira";"PB";"Av. Governador Flávio Ribeiro Coutinho, 154 Manaira - PB, 58038-620";"58038-620";"10517";"Loja";"-7,0979214";"-34,8427513"
"5727E2ECEF000033";"Loja Juazeiro Do Norte/CE - Shopping";"2555 Triângulo";"CE";"Avenida Padre Cícero, 2555 Triângulo - CE, 63041-145";"63041-145";"10517";"Loja";"-7,223055799999999";"-39,325733199999995"
"5727E2ECEF000034";"Loja Juazeiro Do Norte/CE - Centro";"305 Centro";"CE";"Rua São Pedro, 305 Centro - CE, 63010-010";"63010-010";"10517";"Loja";"-7,202050799999999";"-39,3171635"
"5727E2ECEF000035";"Loja Lavras Da Mangabeira/CE";"Rua Doutor Paulino Augusto Dutra Centro";"CE";"Rua Doutor Paulino Augusto Dutra Centro - CE, 63300-000";"63300-000";"10517";"Loja";"-6,7541573999999995";"-38,963243500000004"
"5727E2ECEF000036";"Loja Macaíba/RN";"114 Centro";"RN";"Rua da Conceição, 114 Centro - RN, 59280-000";"59280-000";"10517";"Loja";"-5,8574981";"-35,3532419"
"5727E2ECEF000037";"Loja Maceió/AL";"768 Farol";"AL";"Avenida Fernandes Lima, 768 Farol - AL, 57050-000";"57050-000";"10517";"Loja";"-9,643836";"-35,7343347"
"5727E2ECEF000038";"Loja Major Sales/RN";"Rua Mouzinho Fernandes Bairro Do Amor";"RN";"Rua Mouzinho Fernandes Bairro Do Amor - RN, 59945-000";"59945-000";"10517";"Loja";"-6,4020227";"-38,320830799999996"
"5727E2ECF0000039";"Loja Milagres/CE";"424 Frei Damião";"CE";"Rua Julio Sampaio, 424 Frei Damião - CE, 63250-000";"63250-000";"10517";"Loja";"-7,3097276";"-38,9443626"
"5727E2ECF000003A";"Loja Missão Velha/CE";"150 Centro";"CE";"Avenida Coronel José Dantas, 150 Centro - CE, 63200-000";"63200-000";"10517";"Loja";"-7,249731499999999";"-39,141929399999995"
"5727E2ECF000003B";"Loja Maracanaú/CE";"204 Centro";"CE";"Av. Carlos Jereissati, 204 Centro - CE, 61900-010";"61900-010";"10517";"Loja";"-3,8787159";"-38,620990899999995"
"5727E2ECF000003C";"Loja Mombaça/CE";"494 Centro";"CE";"Rua Coronel José Aderaldo, 494 Centro - CE, 63610-000";"63610-000";"10517";"Loja";"-5,74667";"-39,6316659"
"5727E2ECF000003D";"Loja Morada Nova/CE";"167 Centro";"CE";"Rua Cipriano Maia, 167 Centro - CE, 62940-000";"62940-000";"10517";"Loja";"-5,1081531";"-38,3731918"
"5727E2ECF000003E";"Loja Mossoró/RN - Centro";"122 Centro";"RN";"Rua Coronel Vicente Sabóia, 122 Centro - RN, 59600-120";"59600-120";"10517";"Loja";"-5,1939525";"-37,3426785"
"5727E2ECF000003F";"Loja Natal/RN - Shopping";"2395 Potengi";"RN";"Avenida Doutor João Medeiros Filho, 2395 Potengi - RN, 59110-200";"59110-200";"10517";"Loja";"-5,7582952999999995";"-35,2462087"
"5727E2ECF0000040";"Loja Natal/RN - Lagoa Nova";"4204 Lagoa Nova";"RN";"Avenida Prudente de Morais, 4204 Lagoa Nova - RN, 59054-700";"59054-700";"10517";"Loja";"-5,8165087";"-35,211938599999996"
"5727E2ECF0000041";"Loja Orós/CE";"58 Centro";"CE";"Rua Custódio Nunes, 58 Centro - CE, 63520-000";"63520-000";"10517";"Loja";"-6,245013";"-38,914682899999995"
"5727E2ECF0000042";"Loja Pacajus/CE";"291 Centro";"CE";"Av. Pedro Filomeno, 291 Centro - CE, 62870-000";"62870-000";"10517";"Loja";"-4,1730653";"-38,4581081"
"5727E2ECF0000043";"Loja Palmeira Dos Índios/AL";"40 São Cristóvão";"AL";"Av. Muniz Falcão, 40 São Cristóvão - AL, 57603-145";"57603-145";"10517";"Loja";"-9,410919";"-36,6315932"
"5727E2ECF0000044";"Loja Arapiraca/AL";"468 Centro";"AL";"R. Monsenhor Macedo Arapiraca, 468 Centro - AL, 57300-370";"57300-370";"10517";"Loja";"-9,7499386";"-36,6643925"
"5727E2ECF0000045";"Loja Rio Largo/AL";"73 Centro";"AL";"Rua Praça Floriano Peixoto, 73 Centro - AL, 57100-000";"57100-000";"10517";"Loja";"-9,4873251";"-35,8529621"
"5727E2ECF0000046";"Loja São Miguel Dos Campos/AL";"196  Centro";"AL";"Rua Doutor Rômulo de Almeida, 196  Centro - AL, 57240-022";"57240-022";"10517";"Loja";"-9,780767899999999";"-36,0951556"
"5727E2ECF0000047";"Loja Olho D'Água Das Flores/AL";"64 Centro";"AL";" Rua do comércio, 64 Centro - AL, 57442-000";"57442-000";"10517";"Loja";"-9,5349696";"-37,2948437"
"5727E2ECF0000048";"Loja Delmiro Gouveia/AL";"257 Centro";"AL";"Avenida Presidente Castelo Branco, 257 Centro - AL, 57480-000";"57480-000";"10517";"Loja";"-9,3835372";"-37,9993027"
"5727E2ECF0000049";"Loja 2 Piranhas/AL";"0 Vila Alagoas";"AL";"Rua Campo Grande, 0 Vila Alagoas - AL, 57460-000";"57460-000";"10517";"Loja";"-9,6090938";"-37,7619622"
"5727E2ECF000004A";"Loja Parnamirim/RN - Cohabinal";"639 Cohabinal";"RN";"Avenida João XXIII, 639 Cohabinal - RN, 59140-690";"59140-690";"10517";"Loja";"-5,9195736";"-35,2692952"
"5727E2ECF000004B";"Loja Parnamirim/RN - Centro";"152 Centro";"RN";"Avenida Brigadeiro Everaldo Breves, 152 Centro - RN, 59140-200";"59140-200";"10517";"Loja";"-5,9195736";"-35,2692952"
"5727E2ECF000004C";"Loja Patos/PB";"508 Brasilia";"PB";"Rua Doutor Pedro Firmino, 508 Brasilia - PB, 58700-350";"58700-350";"10517";"Loja";"-7,0238347999999995";"-37,2720261"
"5727E2ECF000004D";"Loja São José Do Mipibu/RN";"103 Centro";"RN";"Avenida Prefeito Inacio Herique, 103 Centro - RN, 59162-000";"59162-000";"10517";"Loja";"-6,0711314";"-35,2435371"
"5727E2ECF000004E";"Loja Pau Dos Ferros/RN";"311 Centro";"RN";"Rua 13 de Maio, 311 Centro - RN, 59900-000";"59900-000";"10517";"Loja";"-6,109509699999999";"-38,2083131"
"5727E2ECF000004F";"Loja Pedra Branca/CE";"81 Centro";"CE";"Rua Ernesto Viêira, 81 Centro - CE, 63630-000";"63630-000";"10517";"Loja";"-5,4544345";"-39,715856099999996"
"5727E2ECF0000050";"Loja Pereiro/CE";"219 Centro";"CE";"R. Santos Dumont, 219 Centro - CE, 63460-000";"63460-000";"10517";"Loja";"-6,0463945";"-38,461415599999995"
"5727E2ECF0000051";"Loja Pesqueira/PE";"135 Centro";"PE";"Rua Duque de Caxias, 135 Centro - PE, 55200-000";"55200-000";"10517";"Loja";"-8,3578949";"-36,6984072"
"5727E2ECF0000052";"Loja Pombal/PB";"50 Centro";"PB";"Rua Coronel Francisco de Assis, 50 Centro - PB, 58840-000";"58840-000";"10517";"Loja";"-6,7722506";"-37,803242"
"5727E2ECF0000053";"Loja Maranguape/CE";"124 Centro";"CE";"Rua Mundica Paula, 124 Centro - CE, 61940-145";"61940-145";"10517";"Loja";"-3,8899336000000004";"-38,684826699999995"
"5727E2ECF0000054";"Loja Quixadá/CE";"1599 Centro";"CE";"Avenida Plácido castelo, 1599 Centro - CE, 63900-056";"63900-056";"10517";"Loja";"-4,9722124999999995";"-39,0165796"
"5727E2ECF0000055";"Loja Canindé/CE";"667 Centro";"CE";"Rua Euclides Barroso, 667 Centro - CE, 62700-000";"62700-000";"10517";"Loja";"-4,3563477";"-39,3153845"
"5727E2ECF0000056";"Loja Quixeramobim/CE";"65 Centro";"CE";"Rua Teixeira Freitas, 65 Centro - CE, 63800-000";"63800-000";"10517";"Loja";"-5,1973666";"-39,2987612"
"5727E2ECF0000057";"Loja Quixere/CE";"1038 Centro";"CE";"Rua Manoel Gonçalves, 1038 Centro - CE, 62920-000";"62920-000";"10517";"Loja";"-5,0721503";"-37,9904969"
"5727E2ECF0000058";"Loja Russas/CE";"324 Centro";"CE";"Rua Padre Raul Vieira, 324 Centro - CE, 62900-000";"62900-000";"10517";"Loja";"-4,9378079999999995";"-37,973444"
"5727E2ECF0000059";"Loja Salgueiro/PE";"550 D Santo Antonio";"PE";"Avenida Antônio Angelim, 550 D Santo Antonio - PE, 56000-000";"56000-000";"10517";"Loja";"-8,0731088";"-39,123645499999995"
"5727E2ECF000005A";"Loja Surubim/PE";"265 Centro";"PE";"R. João Batista, 265 Centro - PE, 55750-000";"55750-000";"10517";"Loja";"-7,838327400000001";"-35,76019"
"5727E2ECF000005B";"Loja Araripina/PE";"252 Centro";"PE";"Rua José Barreto de Souza Sombra, 252 Centro - PE, 56280-000";"56280-000";"10517";"Loja";"-7,573678399999999";"-40,4971624"
"5727E2ECF000005C";"Loja Santa Cruz Do Capibaribe/PE";"715 São Cristovão";"PE";"Avenida Vinte e Nove de Dezembro, 715 São Cristovão - PE, 55194-280";"55194-280";"10517";"Loja";"-7,953261500000001";"-36,2067875"
"5727E2ECF000005D";"Loja Santa Luzia/PB";"0 Centro";"PB";"Rua Ezequiel Fernandes, 0 Centro - PB, 58600-000";"58600-000";"10517";"Loja";"-6,8709975";"-36,919695499999996"
"5727E2ECF000005E";"Loja Santa Rita/PB";"28 Centro";"PB";"Rua Sao Joao, 28 Centro - PB, 58300-150";"58300-150";"10517";"Loja";"-7,121660299999999";"-34,9785627"
"5727E2ECF000005F";"Loja São Benedito/CE";"171 Centro";"CE";"Avenida Tabajara, 171 Centro - CE, 62370-000";"62370-000";"10517";"Loja";"-4,0448205999999995";"-40,8640372"
"5727E2ECF0000060";"Loja São Bento/PB";"1150 Cicero Dias I";"PB";"Avenida Prefeito Pedro Eulampio da Silva, 1150 Cicero Dias I - PB, 58865-000";"58865-000";"10517";"Loja";"-6,4938753";"-37,4477259"
"5727E2ECF0000061";"Loja São Miguel/RN";"291 Centro";"RN";"Rua Coronel João Pessoa, 291 Centro - RN, 59920-000";"59920-000";"10517";"Loja";"-6,2106473";"-38,496322899999996"
"5727E2ECF0000062";"Loja Senador Pompeu/CE";"310 Centro";"CE";"Rua José Carlos Sampaio, 310 Centro - CE, 63600-000";"63600-000";"10517";"Loja";"-5,5899969";"-39,3735192"
